Riot Games Name,Riot Games Tag Line,Summoner Level,Summoner Id,Summoner Name,Summoner Points,Summoner Rank,Summoner Wins,Summoner Losses,Is Veteran?,Is Inactive?,Is Fresh Blood?,Is Hot Streak?,Summoner Tier
kujbap10,VN2,181,oW_6B2o-K7vWO2mO9XNDf4QTnmxJ6Jqx9d_vbLUaOkI-CkjvqkhjV5OkBg,kujbap10,300,I,121,99,False,False,True,False,Grandmaster
VietGiOh,VN2,30,AqFUMV_JKBABTkRkz5Lg2Tgx40YkksYL_Nj2vDe5wcjLEH0HxiAy53lh6w,Việt 3 Sao,387,I,135,84,False,False,False,False,Grandmaster
tkt1612,VN2,267,mdqkr2lYy8zOYUYQREN7q_gttaI-oYhsJXHLdT_3oiEna2MG9TaUOAUEGw,tkt1612,360,I,176,142,False,False,True,False,Grandmaster
ZakyLee,1306,154,HrEC3y-2lZs3EVEGm1MHabj8OZPKVgeOfcSYQYQgqx36cQjWuLmrutSC_Q,ZaKy Lee,322,I,95,58,False,False,True,True,Grandmaster
TPM HomieCong,9999,306,gdrQS7TANHXIs4Qvn2TP_WnrCq4y57JJDwCCLpPGoSviwMMhFKyeX-4ChQ,ĐâuPhảiCôngĐâu,315,I,127,94,False,False,True,False,Grandmaster
Trungbibo,2712,275,fqzpwnKtLrPL102fayZBqz0jW5EjS2ZCFE4ufmOA3G9sqcjie42_UlO9HA,Cpt Malouss,435,I,175,152,False,False,True,False,Grandmaster
Hồ cảm xúc,H1912,672,6N6LK8vETUy2cn2vxMNz-eTpVmAcyLeFj6HifBxZ8DmRgLQCjExK8iU1cg,Hồ cảm xúc,245,I,126,95,False,False,True,False,Grandmaster
mook,VN2,23,sD31z-736zzasg9qZMZvTo7xMhcZjlwsfZ2GLj06LFS9Qgyf1LgOkCExMw,mook,234,I,100,86,False,False,True,False,Grandmaster
Mèo ơi cứu Tớ,0608,203,UrUZLhGcPnfImNak8UymTlp08roszpMY1BO8Nq4KWr_TFPfuJiZH3GI9jA,DNG Tom and Zeri,328,I,204,156,False,False,True,False,Grandmaster
gg Ông Giáo à,VN2,465,VG2m5dgZ5_7URMSGl0gAsKpFxpuL2z_8yzo4fNEO4Uu9bU9deaqeLAd2TQ,gg Ông Giáo à,418,I,233,179,False,False,True,False,Grandmaster
Ong Mật,2001,1,0vBJu50qVC3bczLWvGc7WMzv43MTDPMS-RC_Odek4SnuGJoS-jDi4X5STQ,Bezzebul,350,I,141,128,False,False,True,True,Grandmaster
Kuzan1,2209,941,TTFJkIUr-5YYv7sa-QHA-ft71qbX0dleceODWlPgtPNFXhZg_jkcb5Alqw,Kuzan1,238,I,160,131,False,False,True,True,Grandmaster
Thanh Tùng Trần,2901,374,8FbH5p5qjX2tFTfQPsD2w7zAqpdUbmA0FeFUz_lC2ck52HCG64_PHRrd3w,Thanh Tùng Trần,275,I,225,178,False,False,True,True,Grandmaster
NoZeRos,2960,2,NmWSbJXEHEFjSnj_l1HahnsTkuy2WEII0V-LDjq_4cGKrNwR8_zZS1yyUg,NoZeRos,425,I,114,103,False,False,True,False,Grandmaster
NguyenTrungManh,6789,189,qqrxKLhEQPxYbzG-xsy5nWsjWyoD05kQFLZX4qbSmla_gKyMdS82mIygiQ,Anh Mạnh Trẻ Con,404,I,98,82,False,False,True,False,Grandmaster
Tessu,1234,10,lyIsegiN8RgZ40KUx1AvRFjLYSeszpgsc-IjtSc4EQ_HakoIBe3drodzvg,Xuân Bách 2004,256,I,213,177,False,False,True,False,Grandmaster
beeeeeeeeeeeeeee,2807,16,slpLx1AlcBbfD0JjRpKs_wmYL3orQF6mLC8UXPo24U0PTyPG_ZxS4dLMfg,PhươnggBê,362,I,90,61,False,False,False,False,Grandmaster
choi co 1 tay,VN2,5,SsDOIJG0XQYP2Kk1G1hpls05OJXvNDWe0eXzmyt0O7j4o64eGSw0emNIig,choi co 1 tay,410,I,126,87,False,False,False,False,Grandmaster
Hải Anh is me,M040,230,RnpM9ZTgJ0Dh2vqHRR9cIVdYwcV0Mvf1UzI-UNkde1XWgPcv0fRCuoJIGA,Hải Anh is me,510,I,121,80,False,False,True,False,Grandmaster
Scyther,259,590,hNusXZKIrsF1XV3zOKuQpkKwqXLYC1F21-9jssKqAqaogahHsNyWrZMk6Q,PATO Scyther,349,I,101,70,False,False,True,False,Grandmaster
OPG Vinh HoangDã,2006,113,eWYWOW9GNhLSzSURJfUmNImlftt8U6R5PTymVWsasNIyq80JQnXj0gVO3A,OPG Vinh HoangDã,312,I,125,76,False,False,True,True,Grandmaster
lmwinner,11111,385,Njl1gWwx5ZO5Lfqm3FmyDlthUXtQ80FUHF23uJlh3lhtQnEEEjEc2STlgg,lmwinner,309,I,200,168,False,False,True,False,Grandmaster
Quaivattronganh,VN2,1,NBtyv58PRCh8pN31pKvCJdCbQGKITpCXlUEr3kJVG09AEGlp3U126BeD3A,Quaivattronganh,370,I,94,53,False,False,True,False,Grandmaster
Icsm,VN2,1,v20t99XR0a02aQrtqeMDgwbglRfBll9RTB-ugzMbDXWlthOZk5RCsnvIIw,Icsm,396,I,200,184,False,False,True,True,Grandmaster
Co1nnnnn,1210,190,AHXWqD63ZVL3J5UQxh4F3x7zrLxvXKwZKuWN3TUQSR3jnCcdxZnF6ZK-SQ,Co1nnnnn,399,I,108,83,False,False,True,False,Grandmaster
Bướm bị Chim hôn,25iN,343,5APxSak6DehJDcf0BVPr7WDCtNTa_zI4lRR2jA9CZiSdmjDnPaNTZicz_g,Bướm bị Chim hôn,290,I,89,71,False,False,True,False,Grandmaster
anhquan,2408,76,V_yeaZ5iqIiFBQ9c8k0bPXrgescEbnTrpoxJqlClt3ngyf3Oaqbii9iIJg,SKTT1DươngQuân,233,I,89,69,False,False,True,False,Grandmaster
Mùa Đông Năm Ấy,6504,1,n1OlouJyb3doFjNTFJYqGoGc9ItkXGE1d5p97sQK_DIOKWdiu9saIUsUKA,mat nick haha,415,I,154,88,False,False,True,True,Grandmaster
KyUNhien1990,6652,3,YqybWpYG2CfrRcT53nK4T_TqBE_N0C5NrZLJXXMMyjaGkKeeAiDK2WJvaQ,,234,I,145,106,False,False,True,True,Grandmaster
NakkSu,12345,299,-E_8IPz2mSsuQ-OBJrx2rJbZqZTnbEpvDZSxT5DaHyy-8eC03OtIjt4rRQ,Nakksu,274,I,100,73,False,False,True,False,Grandmaster
Ma Dong Seok,vn123,2,SAuCeE38uh4rcq3nYHkwsQKGvnE_DdtqeIkN0c1KZDNrHkVZKDEWUnbNpw,Setting Life,244,I,163,139,False,False,True,False,Grandmaster
oSunata11o,VN2,9,CGcjxdp6IG8U4LayYH9bcg_tesZ1eJ3T5SJgHELPkF_l7RxL_Xcfooe94Q,oSunata11o,322,I,139,115,False,False,True,False,Grandmaster
NICO Baba Yaga,1007,1,DV1S34uvX9X992MKieCrha0bK8i8NVm4ii1axM8tRF9fNuTxsyCQdxsSrg,BongNTTN,289,I,170,139,False,False,True,True,Grandmaster
PhoeDra2104,20897,1,__xuSNgNqyTOSxvtvitK0C6JftwZ-8eWRx3exPYY39tYVy3CAkoDGazgQA,PhoeDra2104,268,I,255,242,False,False,True,False,Grandmaster
leechinh17,3005,7,KHHKQJ934l1ILhdTFG03JgYqVv7ktlA6i-a74qINQM9qJEHFHcls-HMiHg,leechinh171,421,I,192,171,False,False,True,False,Grandmaster
Bé Min 2K3,10204,316,3IAnpSBXz5z8ei077x57BAuUjr5lZsn8c3oC9_8OSlTwjsVh7Kb8g1SqDQ,Bé Min 2K3,291,I,115,91,False,False,True,True,Grandmaster
Barker Làng Đá,27104,303,GbdJ38Sp1Z2EPSqais89zXNRf2K2pbfAaX7bIHZfnACnr8IWdJ2uUzBdiQ,Barker Làng Đá,246,I,192,170,False,False,True,False,Grandmaster
Em Bằng TFT,0416,251,yCR6558TThHpv1HKHYH1u7iDil6T0CU4aZmNooXEHaDtvn8lKy9rBMQ0sg,Thần Đằng VCS,248,I,145,114,False,False,True,False,Grandmaster
Bin Tập Code,8618,10,ep2v8d_VEl7w5wpl-vlKqX3nD5KqiSc_nss9b8aoQmdNZ7R0QmX8n4sVNQ,Hoàng Out Top,425,I,150,121,False,False,False,True,Grandmaster
GNASEEL,VN3,299,Em2D4s5tr4oJSYLgjvT_OV-WOZLYuLYD2tV_4CWZ64cNAYRwywrlUlLJlQ,Nâng cúp 4 lần,423,I,232,180,False,False,True,True,Grandmaster
sadboichungtình,7348,88,yP4TycV_hmVNVIw-8E55IztWSfDdCWItiuDmQB8NWcpVeAVPBdZ4DCX5yA,mộtmìnhchơiđá,469,I,147,125,False,False,True,False,Grandmaster
025105645151289,1612,168,517mM7yNv0H4TLbRCSVHcnO9omP_algJ9IYFiEzY_RtwFsDTwGm0aEvyuw,aDưngLăngKhách,334,I,123,87,False,False,True,False,Grandmaster
76E1 Nam ,VN2,80,2kY6-QnTdxfOub6uBKJjMZTACOKG5P_CVO1s1OSvOMQpPhWOb1OmWmwuEg,76E1 Nam,292,I,181,150,False,False,True,False,Grandmaster
ViĐạiThành,11111,274,uSexIs6AoXaZyG-vJpsnJNCxvd-pvYk6TPImomnDFuAGuKSP1IVDD9-Sjw,HN Ngày Nắng,380,I,173,152,False,False,True,False,Grandmaster
Kim Ngân,08976,145,T47-woXLvDIKa_eR1xl1MeyHKW-T-Qm4by-YbwsFXaYXUjMfcgVZUloO8Q,vhap,281,I,181,165,False,False,True,False,Grandmaster
Khổng Minh TFT,6827,378,-rUc5phzSDaHi75JhkIlOGFLIKc74TtxF_mtvTl0HHWk1BWM-eP9Imqxfw,Sugar Daddy iu e,236,I,238,226,False,False,True,True,Grandmaster
Xếp Couter Này,21019,10,iDq7RGFiuSOJtYlYqvHAyzK6LL8NZNPbB2mRINHEG2hE7jJcmcChdDaz4g,Xếp Counter Này,270,I,232,190,False,False,True,False,Grandmaster
lỗi bên em,DTL,361,vLdvvXl1_Sb5NitgmzK-Yqo91ugA1YkZ9yDXBAJtbH1xTmSVZgCJa5wyIQ,áp lực thật đấy,297,I,134,113,False,False,False,False,Grandmaster
토랄린,1110,693,KlS0ixZqB_xZ_dcy56oZrSQgS34XOuajxk5PlsiWghTUy4XAlRy19oyzBQ,i mature,388,I,116,75,False,False,True,False,Grandmaster
Kiet1953,111,238,_Jo4I65WbjhY0EHkUnGa9AhYw30e8G5GKslwKaaYthTMBsrCHyGy3lQY6Q,KlET3591,371,I,93,67,False,False,True,False,Grandmaster
SBTC DENY,DENY,369,UR8QOYYCH8Tgchm49T5ov7vpr-2ZOwxH4YOb1RkOqFYTOe20h5f8FOEk_Q,SBTC DENY,241,I,126,110,False,False,False,False,Grandmaster
ok11,352,568,3FwrgDEJqTGY3NFhuTbVN2yCBif8GM8fgpw2r-WZFXj0uDm62Nei_EOA_w,SSS BLS,509,I,188,171,False,False,True,False,Grandmaster
xintop8TT,VN2,20,dV1jBVAKxEWEhuqV3_kT0LjhNv7pAklYfWD-w-mlYfLhpptG0Ij_cCgMhA,xintop8TT,300,I,231,195,False,False,True,True,Grandmaster
badintuition1,111,522,ZramhuLg6L72OI_zJRntRhxP6aunoAfjHMy2ygkJbc8wAJQZcLSV69mhFQ,inabilitysucker1,370,I,92,61,False,False,True,False,Grandmaster
Amireux,52hz,730,IohTtwgKfOEIFzQY9uG1ScvagLG2OyjQ6vX0V_xtnZOrsPi3_69R8atAzA,Amireux 026,342,I,180,135,False,False,False,False,Grandmaster
阮   国   英,9999,278,0faF9-5Cp-7se93jAjROeAlbFnImJRglHrcLGhaiOZmu2iOTfqS04k0KeQ,HHĐ BiBụBẫm,241,I,111,76,False,False,True,False,Grandmaster
shauron12,9452,39,iTdRHUntFfAeCX_Y-fNBBxOtTn7SReLLj45Aa0bOYkHJKOY1NqQIRM1dqw,shauron12,314,I,82,64,False,False,False,False,Grandmaster
NQH 1502,VN123,284,cbAprFyTyS8lY2yma3Eiem6MVkcP50fVCi8QlBd6zalKSeNcU5CplPNzwg,NQH 1502,287,I,124,101,False,False,True,False,Grandmaster
sonication,20237,300,azlAoTCWFThp634v0o9XDgkeu585ito2gK6BoD8r0T973qXg_EmJa3tGFA,Bí đao rau muống,271,I,81,50,False,False,True,True,Grandmaster
ZerefCKun,VN2,1,PKAEddjuRBTtS7FNthRbwWSjPE3WjQD3nnKYRbyoXvTIRscRmhP7dVT73A,ZerefCKun,359,I,68,29,False,False,True,True,Grandmaster
BÚn CUa Hơm,Trung,408,xePChGVwV7gy0ok7KnjOo1sXWt9Yh8t5-8_02Cpdrct8xMq0qx55SQ38sg,Tí Làmm Đỡ,243,I,163,128,False,False,True,False,Grandmaster
Captain Irelia,VN2,131,j6hvhgRCIR_Vev4lheA67hSS0GIlPAuQN7zv6Nh_jkE-o9dU10KE4aDP2A,Captain Irelia,347,I,142,99,False,False,True,False,Grandmaster
Go Hae Rii,2501,348,gE8jnAk4zVZAfG7Oh-tutmAShpH7OeFUl9qR0izfhjDrqWE2hT7M-pjKGw,Go HaeRiii,351,I,197,155,False,False,False,False,Grandmaster
Nhokvippro,SVY4,1,_gxG6-fUqqbhrX6ibSxB1gUdAXpj-VMEPLhEN3MfWm5zmO_BWclgeeEchQ,,502,I,226,196,False,False,True,False,Grandmaster
Argun Worme,abcxy,98,HK0DqLlROqpXmFagi77sO2KhHuX43ioKT0Ri5FsakrWTG51uKjZzev8vRA,Argun Worme,329,I,141,123,False,False,True,False,Grandmaster
Tâm Hồn Xao Động,27497,114,AXxXdahVSZaRnz6Y2sL1VR-BLW4cewwNgARdXwLrVI-i44Y3tF9j5qI8gQ,tempqhbrekpcnhad,251,I,196,153,False,False,False,False,Grandmaster
Fờ Léx,TFT,1,a_X7siF9g3aqP9mfBZYYkEBbiKZLdy7tIzxo3ntd0d1-QKjal8k8_u3hmw,,416,I,103,57,False,False,False,False,Grandmaster
KayZDi,2911,1,bqmcN6416hO_e0AokFMvONeKBiAWWkOlrll6ESU6IDFl-h40VY80ouru1Q,,460,I,112,70,False,False,True,False,Grandmaster
Mingo33,727,566,1DxXQN0dDWaLcrqZ7ODYfj40FF7ZYiYyU6GuKPDYRQ0Gljh0Dsb212qhSg,Mingo33,233,I,161,147,False,False,True,True,Grandmaster
FbLive Haxagii,VN2,297,Nlmt_9yufZxovdk-YV612IE1sv4RDmgPLbdOu5VLbAQIxNbMfodzC5bikQ,FbLive Haxagii,336,I,185,145,False,False,True,False,Grandmaster
LuxuryWind,1412,550,PM9kXjDhUGaT9jEOdHhJmbNHlzy7R2XnEo9O7O9hRW3aUmcNuRA5KUt28Q,beeeeeeeeeeeeee,274,I,74,46,False,False,True,False,Grandmaster
BEX Luckyman1,VN2,179,9JKSNnBMZYA4bcPCNXuK8DYxBB5XrEj7ow-JbcnXjUmaOg7_3CA84wPU-A,BEX Luckyman1,248,I,129,108,False,False,True,True,Grandmaster
JustPhươngLyy,just,158,RHzKPn56v4o2AVyabnrmOSfPC7bcKyjbNMGF-5iLPZHRMJMrl-G4c-qE6A,JustPhươngLyy,313,I,127,95,False,False,True,False,Grandmaster
tonytocotoco,2906,491,Yr6PU98o8nrLnuAdjFWVkUrF0su-9DzpNgFz0ibaCnr8xT757djhTuh8NQ,mút kẹö,263,I,101,72,False,False,True,False,Grandmaster
gamexamlz,1998,275,UhNQ6fswnUZfYkyVqgWp96ztsAXeOCbL4b0bcDw8x6RbNHQU3kXMD2Vk_g,Iu Hy Hy,506,I,100,56,False,False,True,True,Grandmaster
Illunimous,1710,607,trfTNGpa2XhG3eIUjqQ4wEeYv6VBDKLP-29PhS0NsSCz9sBMwR-49LpERQ,P2W Illunimous,332,I,167,134,False,False,False,False,Grandmaster
oOoBlackRose,VN2,488,BPwLDw2C8LTpdwc8Zx5p88XYHtTYKErnFjkmPCITFM2JsxIgcJQwFkvBxQ,oOoBlackRose,242,I,161,129,False,False,True,False,Grandmaster
Lâm Lạc Lối,1412,255,BdVxZlCmhAGwxW5z_KI1wvOxfEcs4JLWHFXGhMQR5xV5bBL8eIzWe6PhCw,Łâm Łạc Łối,302,I,132,99,False,False,True,True,Grandmaster
Shalltear,tear,510,oMr9bYOemYgwVyqySUAuKUIvEgWQuSLN_oCmcKP6wndVQcN7hcENlgL75Q,Thi Nhã,268,I,181,150,False,False,True,False,Grandmaster
VH10,VN2,214,dND7W2B_KS8KtK5ao96J21mOFWLActB8EZJefuy3JrYGEaXCO79tExMUZg,VH10,300,I,156,133,False,False,False,False,Grandmaster
Khổ Vì Gái Theo ,VN2,283,B7rpwOJN8CyjEhDjp4GufvGf9xAq-dwSxYdz7ctcnPhAP4CuqgrbLZoxmQ,Khổ Vì Gái Theo,262,I,305,286,False,False,True,False,Grandmaster
aranran,VN2,421,_BTXkO0Kmk0-twAP0J1B-vhFHrPiKjl-rlUg9SdQSXRJSmTA-MS1NrBrCw,HeoSu1,232,I,154,121,False,False,True,False,Grandmaster
họa sĩ làm thơ,VN2,526,uxIjxIIUxWqLU89DpWkzpga0V7fOptIAG4gKJKSW97iw3279rU4AvR6n3Q,họa sĩ làm thơ,273,I,162,144,False,False,True,False,Grandmaster
HLG Trungnef,VN2,2,SSEqcbilBZ2kncd2THAGb60EgxNYz-A2TN6ga3a9NIwQ3-TSxngpnzMlzw,HLG Trungnef,270,I,119,85,False,False,True,False,Grandmaster
master korea111,12121,681,YJCk7VZ9R_tWkKjSOYS73AWKaiX3kL07fkF_yYV2-vLTRMEYUHGqT1T1tw,Diệp Đại Ca,253,I,141,118,False,False,True,False,Grandmaster
QQ Chokee,VN2,428,vDehgyCFCIlz1v0AqnSJtRslk1KK5_u9TcdBqH_DbmaSseKHnYBTwS9o9g,QQ Chokee,359,I,171,140,False,False,False,False,Grandmaster
Nghĩa,234,303,ThnaK80IAu8j6WWL2QJkDX-6M2M7ZzBLu9NY2cdeZcMxZN9jYM-jv6nSzg,NTrongNghia234,369,I,111,84,False,False,True,False,Grandmaster
adcx244,VN2,36,-bBfvBOJAJDzdOReDWeevFhfjWsobCmtHaUKqiCHnVrI8_6vZozCrnrqYQ,adcx244,504,I,183,151,False,False,True,False,Grandmaster
Zoe Khương,DKKK,374,_qhIRWdWldGV1mBGsJO0CEwj04J2mgekesKRmFwbe-mGjAJkCJOAf-h3qg,Zoe Khương,299,I,122,87,False,False,True,True,Grandmaster
i m He,2000,308,PicVT2rlRx5RFGkkLpUHM4hC7cOvyxcQKA5t9Pf-HoOfGEwKpENvCQMvOg,HeHe,313,I,159,126,False,False,True,False,Grandmaster
T tới đây,1999,177,wJY_iTd0SmyMKetMk-Bb7cCINAvmbXBhE_xTrvyEulKHcXAjO87BSMh9mw,Đợi T Chút,330,I,148,122,False,False,True,False,Grandmaster
Piandao,VN2,235,Q0d1pqo1b_pZslDz1DDAw4b_lef5IEsC8Xz6RRbZLU8WgQSIdYNgOM4RKg,Piandao,309,I,148,116,False,False,True,False,Grandmaster
Phùng Đức Thịnh,11106,541,6BoK2grvBCZf-1XoS8Rdr0dks2rfYut3GGhtWT1nzmlblnjOFDwLqkc4Cg,Phùng Đức Thịnh,295,I,87,53,False,False,True,True,Grandmaster
Riasgremory,6505,443,cPLudGTQeIqVD4yPX_n9ZPusYaL61kJcQs5cU9GGp5uhqxeHGlsgCwIhBA,The Day I Die,322,I,105,76,False,False,True,False,Grandmaster
QuânSeven,9031,151,-SP5ld1dvHhie07838zT9qXkzrnJLxz9A8Z6c9GkCoMpzmd8H1oY3sJ8Fg,QuânSeVens,455,I,115,75,False,False,True,False,Grandmaster
Fang Yuann,i666,543,1xrM59HxwiDqYPlbogcR6JPS8KoapnZC0ecjQuG6PEh_mQt2uYX6HJ0VXA,Fang Yuann,303,I,164,138,False,False,True,True,Grandmaster
Feel free,VN2,1,_aLZtXnsyXaqiskIWhpPx30RSP0PoowSQabdB-v55d-KCyTo4AxFdl6jJQ,Feel free,359,I,177,128,False,False,True,False,Grandmaster
Hăc Liên,1998,124,dwEBPl0u6dfp6stZtSYmVwZYEmAAU5N_qBjkPgebRAjasy1Khe0_8GfhqA,Hắcc Liên,234,I,72,37,False,False,True,True,Grandmaster
Prince of Crime,1234,452,rbAfo2UIA2goGB6d8lQgxi5rF_92PV-Bqj2vzu45r7TIVzXvMsF-M5jZcQ,Prince of Crime,511,I,116,86,False,False,True,False,Grandmaster
Jun,1601,61,I_L_uWJR7du_fLUHLQ-hTFYNgALjQwNz8KYaRMVVFPuhU2YkwtBIB5Dw1Q,16JunnD,278,I,86,44,False,False,True,True,Grandmaster
kata nara,5834,2,TQZt1lLNiqv03SOJ76awqVbxk-xneyM0B3H7NZAHyuvrByIMgoZYZgsXXw,katanef,241,I,124,108,False,False,True,False,Grandmaster
Fanboyy Jisooo,2202,87,UB2NJW73_ZigeAY37x1OsG0BsgILzSxyHs5YK_H1D0gLGQL9fayAeRp-PA,Fanboyy Jisooo,359,I,143,103,False,False,False,False,Grandmaster
iCTSV,2702,4,MOB0jdPF8I91pyEXSwZtVYBmPFHoT6FsqsIpatrpcsIBE9pC2_fkoaiG5A,iCTSV,500,I,174,141,False,False,True,True,Grandmaster
Người Nhà Quê,21110,139,6dIEnxy8pA6e7ykunkI-Bf7p3Ur1-nnN3ZObBckaaEFwGlEQ4JjjD5LogQ,Anhh December,395,I,196,168,False,False,True,False,Grandmaster
Erik Phạm,88888,11,rhBYJeRm_gPkvlj7sE7YUHDWg0WC2T2wzPtu4kGvxWsytTUqe8jdmB3JVw,Erik Phạm,246,I,157,139,False,False,True,False,Grandmaster
Hi Am Rosé,123,381,1H_tzpvPkRszhpU97mEmyF6nb6ITTVW9cdDtxas_R_9wKLJ6GdK326AvOQ,Hi Am Rosé,305,I,252,219,False,False,True,True,Grandmaster
HMN 17B4,VN2,136,R0YXvHaAtYmxpCrPKBebxguCtdcR8xzi-31Z9ivXdF5Tq7yt9_GPVkj1DQ,HMN 17B4,336,I,97,54,False,False,True,False,Grandmaster
216,9999,613,Fb3mtKF-p26YVWXiduMWuZX3l5Y51bK8Acz13nPNjhIpChPrulDbKedt4A,1 khúc sầu k,245,I,198,157,False,False,True,True,Grandmaster
Radamel Falbaor,0812,383,oH1NXs4crjQJynSYX5lJYcCNvGBcYQBzK97OeVEhP-NsFVYer1TS9FIg-g,Người Thiếu Chất,240,I,171,123,False,False,True,False,Grandmaster
tach nua,VN2,22,g_vkrDNmcwFOPtuc-YeO29enwfZk5wAHQz_f5kSI_n9oATChUmxgtKMR9w,tach nua,262,I,58,27,False,False,True,True,Grandmaster
Kaed5,102,732,V7eNXx8vDiOU-Ih5oj-ZONBLAH68mgweU5Z1sagpdX8RWRlr53uoNruhog,Kae1de,440,I,96,52,False,False,True,False,Grandmaster
DangKhoa1009,VN2,137,p6QQtkAIHxnd4Xot1lf_DZWUlpgl1ZZ3w5Ca8SD3xsg3eRC_nprGkCEI7g,DangKhoa1009,231,I,157,110,False,False,True,True,Grandmaster
hà sùng,1012,158,KVUx-oU0iIGmmLfh2kn07ga2Wb6nR0ZGiHraLSeVnS9T_4NpSUF3gorR-A,hasung1,270,I,88,64,False,False,True,False,Grandmaster
G A U N E,VN2,503,IPzwZg6mtu1hoR2fzym8LKNIOYKSJgdxkAb_-31vR5prwKp_wzP33yF5hA,G A U N E,436,I,118,97,False,False,True,True,Grandmaster
TYPN,0412,378,Ov0A2KuPQwwbvlPaeTzywt55YZhXDDFq90hob-CBZBQOsvfOEsXbFQWb0A,adu a tòn,252,I,101,69,False,False,True,False,Grandmaster
Sunflower,2204,148,qL5fJiqbwB2uP_90giMK9WiNzr2I8E--vfdoklU6D5L3TwB_FiUfW-LoDg,Atticus Finch,413,I,184,148,False,False,False,False,Grandmaster
Furina,Kei,361,IuKBPiqAAdwJ2cVbAGDnrBGE6UMcEpAymUzazciHsUEvK6pbMY2iFAJIdw,Furiina,377,I,171,145,False,False,True,False,Grandmaster
Đỗ Công Thành,2510,217,kX1gBI1HFerYogkvXKngZVogvPK2QDaKccr9ZEpDeBw3p7hzd7PS30WUvg,Đỗ Công Thành,275,I,219,193,False,False,True,False,Grandmaster
H I P P I I,hip,620,_YQQm-ZvYz3i5CSvTyb-XXisU4aD-9inKgetNDnTQaSkPEanzIUGlEYJdQ,H I P P I I,338,I,122,95,False,False,False,False,Grandmaster
Kẻ Hết Thời,NAK,297,VN3Wdl1GRzSYJwk8LYwEnpWP6KiZHdltjizP2KRUCffhVfPDMpujJQZCLQ,Fake Gumayusi,384,I,204,189,False,False,True,False,Grandmaster
anhquan,187,324,lNfJvi2UELhBEEtH6AQd5tq21TBWpyDcoiHJ_bmPhUekVnnBRttOE75LfQ,anhquan187,303,I,141,122,False,False,True,True,Grandmaster
từ con số 0,VN2,39,DqimxjWZEqIXV_Xjvyigrrs4jau19U7mzhZdyO1ehr_TBZNx5ikm2nMxgQ,từ con số 0,262,I,108,73,False,False,True,False,Grandmaster
Zin FullStack,VN2,462,pAbLuanDADTBspn1Q2SPqW9sY7vI5O3LuDbOSIrETMrpU-xDJEy_4Gp-WQ,Zin FullStack,448,I,110,71,False,False,True,False,Grandmaster
NaaiG TFT,999,99,JFUkOHs8CRPiy5iXaZHXEaVajbgZaP619rPYyl9o0QV2378UGeKr675tdg,NaaiG TFT,409,I,159,124,False,False,True,False,Grandmaster
zerozip1,8064,158,xbZXFUWMEr4h9kA4aBzr0MOHyFrHRU3xbQv5Ba5N3H-NSI65Tm5fqv1qnA,ºDækhanavarº,350,I,190,131,False,False,True,False,Grandmaster
topTFTone1,VN2,33,BRKxoYAMAZmTNStwxIpcT35cTa-jHVyUhlTKN2SyI6jnLnUq9eNg_bSMPQ,topTFTone1,342,I,163,128,False,False,False,False,Grandmaster
JameAHoang,1999,2,GQX3zm4-6OgL-qRJAvSM4wViSr_pn71ZegVeo3snooBrBbCnuxymei4wyA,VN JameAHoang,484,I,123,84,False,False,True,False,Grandmaster
BbyTraMyDang,10203,286,RT6gq-RODjvpuU0UJklaUjKw6_Lso6Bg-7hu1MKEY2moB5m0D9I7MMdwYg,BbyTraMyDang,317,I,136,95,False,False,False,False,Grandmaster
14 Stillwater,1408,495,5fFRwiQuMB0XXxdOpbzbjynbQmEUYKT5fT1Kh5fo6PJCIaBADSGvBBC19A,14 Stillwater,393,I,227,177,False,False,True,True,Grandmaster
Huân Long,VN2,528,OxFae1bmWyBuFcdUH4D_9ourR1OFOoRAVbgN6Ah_uTEndNy4V8O4sWuxMQ,Vũ Anhh Đức,237,I,126,91,False,False,True,True,Grandmaster
SS Bun,bun2,908,MMINeXqymLOP10snmLnQXus6jMcdGfNjhvTPAHWLLRbOv_7VlhT7_HfbPg,SS Bun,492,I,155,136,False,False,True,False,Grandmaster
HNB Big oTry,9869,94,6aCYWWqo8KNWR6IVAUwZDW-V9qX53JTMCtbdeE_qS5hnOMTXuM6Cs3wfQQ,HNB Mõi Gà Ác,417,I,187,139,True,False,False,False,Grandmaster
Tú Đầu Moi,VN2,252,FiN0QtMINDrlBta9vQGBYs1iO-cSpOdpRqrFaOKhGqT7dtq9pIWBKdwZ2A,Tú Đầu Moi,306,I,103,75,False,False,True,False,Grandmaster
FS vdq,VDQ99,131,7_2-RRzisWu3LBVb2yF8XCiKJJ04qF_qyReuL6IQK4HHAFn1HVxZz007aw,FS Thất bại,421,I,239,188,False,False,True,False,Grandmaster
123333333,12345,44,VOFhgKZ_mLzOoYoyNt9d2Qy0baAfajnSPlpb2QZm3VA02GICw1mdN05Aew,ANH BA LCD,266,I,144,128,False,False,True,True,Grandmaster
TTN Phong Thần,1710,264,tZgZTiBSfbydaEnFFlxXI7z6gCbDSTNDPlstFfZZOFZy8fUqiczdTOaKvw,T1 Vô Địt,243,I,110,78,False,False,True,True,Grandmaster
AEaaaEA,VN2,12,bBElzW5_O6hSoa_ELTLYXKYAuBU6o4dkj3VRpcJd8g1EJyE4tBspEeiwUA,AEaaaEA,248,I,310,276,False,False,True,False,Grandmaster
